Date,ERBS Id,EUtranCell Id,CAActivatedDlSum,CACapableDlSamp,CAcapableDlsum,CAConfiguredDlSamp,CAConfiguredDlSum,CAScheduledDlSum,PdcpVolDldrbLastTTICA,PdcpVolDrbCA,RadioThpVolDl,RadioThpVolDlScell,UEThp2UlDistr,UEThpDlDistr,UEThpTimeDlCA,UEThpTimeUlCA,UEThpVolUlCA
11-Dec-19,LRJK100,LRJK100LB,0,720,69605,720,38200,0,11733430,0,78564006,417549,2597,3272,0,0,0
11-Dec-19,LRJK100,LRJK100LF,696664,720,15819,720,5572,504730,612781,2276258,16139151,0,1280,1805,2346366,0,0
11-Dec-19,LRJK100,LRJK100M,339084,720,72742,720,26805,123490,8445755,2005991,77854390,421367,2475,4354,1468032,0,0
11-Dec-19,LRJK100,LRJK100MC,0,720,56611,720,24444,0,13801170,0,78438353,159228,2056,2303,0,0,0
11-Dec-19,LRJK100,LRJK100MG,94067,720,10929,720,2916,56713,536452,349597,17850636,0,614,1046,239519,0,0
11-Dec-19,LRJK101,LRJK101K,0,720,27490,720,4780,0,4034195,0,48355771,44519,902,1732,0,0,0
11-Dec-19,LRJK101,LRJK101KA,,,,,,,,,,,,,,,
11-Dec-19,LRJK101,LRJK101KE,11804,720,1999,720,1035,8877,150755,29942,4935331,0,84,199,10245,0,0
11-Dec-19,LRJK101,LRJK101L,0,720,27424,720,7285,0,8929807,0,55586718,3062551,1185,1681,0,0,0
11-Dec-19,LRJK101,LRJK101LB,,,,,,,,,,,,,,,
11-Dec-19,LRJK101,LRJK101LF,482715,720,7768,720,4481,333800,404278,4480217,6539614,0,511,961,488869,0,0
11-Dec-19,LRJK101,LRJK101M,0,720,30380,720,6992,0,7245364,0,47618570,27959,1039,1575,0,0,0
11-Dec-19,LRJK101,LRJK101MC,,,,,,,,,,,,,,,
11-Dec-19,LRJK101,LRJK101MG,35464,720,7778,720,3070,17547,278061,100791,8239457,0,546,823,77139,0,0
11-Dec-19,LRJK102,LRJK102K,107784,720,33736,720,3407,45904,14369655,1617781,69639380,8007,1051,1642,118864,0,0
11-Dec-19,LRJK102,LRJK102KA,,,,,,,,,,,,,,,
11-Dec-19,LRJK102,LRJK102KE,6737,720,5351,720,623,2085,189221,11062,5096916,105984,227,368,3059,0,0
11-Dec-19,LRJK102,LRJK102L,129001,720,25428,720,4243,57309,4685611,934307,43432691,293505,869,1564,171456,0,0
11-Dec-19,LRJK102,LRJK102LB,,,,,,,,,,,,,,,
11-Dec-19,LRJK102,LRJK102LF,217453,720,6064,720,1893,172552,91276,1032692,5610869,42638,273,490,527967,0,0
11-Dec-19,LRJK102,LRJK102M,142722,720,39988,720,8468,68118,8302288,885311,68953672,711360,1127,1967,168116,0,0
11-Dec-19,LRJK102,LRJK102MC,,,,,,,,,,,,,,,
11-Dec-19,LRJK102,LRJK102MG,46303,720,4922,720,2039,30592,103621,221863,4222354,17897,314,586,43666,0,0
11-Dec-19,LRJK103,LRJK103K,77884,720,52116,720,10029,27074,8048531,363348,70673197,815166,2304,3199,90924,0,0
11-Dec-19,LRJK103,LRJK103KA,0,720,75640,720,33947,0,14110612,0,77573320,73137,4917,4288,0,0,0
11-Dec-19,LRJK103,LRJK103KE,242400,720,4593,720,1197,211147,112413,1071132,6230130,0,243,394,560911,0,0
11-Dec-19,LRJK103,LRJK103L,152141,720,70596,720,27015,54835,7748809,1540211,71719039,1179977,2338,4584,612869,0,0
11-Dec-19,LRJK103,LRJK103LB,0,720,15928,720,7328,0,4795819,0,28495124,296629,568,1022,0,0,0
11-Dec-19,LRJK103,LRJK103LF,548590,720,10806,720,5165,335542,525552,2332382,8265092,0,847,1370,1110764,0,0
11-Dec-19,LRJK103,LRJK103M,79206,720,2967,720,1157,14400,437365,541505,2852160,0,65,165,43181,0,0
11-Dec-19,LRJK103,LRJK103MC,0,720,3745,720,2315,0,788512,0,9332447,193,76,142,0,0,0
11-Dec-19,LRJK103,LRJK103MG,57542,720,7532,720,2639,31606,271427,100823,8028497,0,592,860,150312,0,0
11-Dec-19,LRJK110,LRJK110K,148852,720,37908,720,13227,61980,13692309,1518549,54557186,573339,1294,1959,90385,0,0
11-Dec-19,LRJK110,LRJK110KA,687680,720,33963,720,20975,360477,5650551,10231701,39544223,1241549,1186,2321,647769,0,0
11-Dec-19,LRJK110,LRJK110KE,149666,720,4277,720,1475,89514,418937,1193912,4954372,0,175,471,115251,0,0
11-Dec-19,LRJK110,LRJK110KI,392387,720,15141,720,9490,177961,2202884,3775655,19384948,4725171,670,1304,252239,0,0
11-Dec-19,LRJK110,LRJK110L,103668,720,32281,720,11618,57551,6602090,1048973,55438573,2870803,1216,1749,97227,0,0
11-Dec-19,LRJK110,LRJK110LB,490374,720,36272,720,20532,151459,8329121,9172555,60162037,182457,1325,2158,523093,0,0
11-Dec-19,LRJK110,LRJK110LF,88941,720,7757,720,3009,45614,712020,364972,10933342,0,363,673,81540,0,0
11-Dec-19,LRJK110,LRJK110LJ,109715,720,14935,720,6076,55499,4087670,1365937,22939029,3293778,635,1006,81363,0,0
11-Dec-19,LRJK110,LRJK110M,58224,720,21157,720,6445,22495,7025614,213617,35340098,221346,577,1115,9653,0,0
11-Dec-19,LRJK110,LRJK110MC,0,720,28131,720,15270,0,9788135,0,41923588,62590,831,1484,0,0,0
11-Dec-19,LRJK110,LRJK110MG,919017,720,8718,720,3610,469454,718848,4700973,10844084,0,394,715,522291,0,0
11-Dec-19,LRJK110,LRJK110MK,0,720,356,720,140,0,49103,0,746205,69150,21,52,0,0,0
11-Dec-19,LRJK116,LRJK116K,137759,720,26677,720,8895,38296,7272849,1275643,52539184,93314,1047,1552,60966,0,0
11-Dec-19,LRJK116,LRJK116KA,0,720,15174,720,10143,0,3971439,0,20192814,114855,564,814,0,0,0
11-Dec-19,LRJK116,LRJK116KE,19656,720,515,720,185,7848,66343,195230,265015,0,15,48,8039,0,0
11-Dec-19,LRJK116,LRJK116L,79577,720,20414,720,7783,9581,5248200,160236,41275985,887331,736,1196,7703,0,0
11-Dec-19,LRJK116,LRJK116LB,0,720,14840,720,9848,0,4909070,0,29293754,11813,424,791,0,0,0
11-Dec-19,LRJK116,LRJK116LF,163432,720,1087,720,233,157349,141613,3247217,3743096,0,66,119,161452,0,0
11-Dec-19,LRJK116,LRJK116M,116611,720,22220,720,4674,50855,8789494,1129551,40401768,25707,762,1010,72015,0,0
11-Dec-19,LRJK116,LRJK116MC,0,720,35050,720,22286,0,16980240,0,56689730,274235,1602,1578,0,0,0
11-Dec-19,LRJK116,LRJK116MG,22060,720,1140,720,561,14700,38305,62919,573847,0,66,154,15863,0,0
11-Dec-19,LRJK117,LRJK117K,117,720,7541,720,715,7,1775364,96,14754964,0,237,343,0,0,0
11-Dec-19,LRJK117,LRJK117KA,,,,,,,,,,,,,,,
11-Dec-19,LRJK117,LRJK117KE,44149,720,15589,720,4012,23376,337519,59136,11250154,0,716,1070,89767,0,0
11-Dec-19,LRJK117,LRJK117KI,,,,,,,,,,,,,,,
11-Dec-19,LRJK117,LRJK117L,15723,720,25424,720,6142,6278,5245826,96474,45267927,8488,852,1277,15476,0,0
11-Dec-19,LRJK117,LRJK117LB,,,,,,,,,,,,,,,
11-Dec-19,LRJK117,LRJK117LF,3573,720,245,720,56,1767,5872,4931,261801,0,29,42,1647,0,0
11-Dec-19,LRJK117,LRJK117LJ,,,,,,,,,,,,,,,
11-Dec-19,LRJK117,LRJK117M,14444,720,27596,720,3469,10234,4478813,161845,46768549,5744,1007,1426,38089,0,0
11-Dec-19,LRJK117,LRJK117MC,0,720,49809,720,17996,0,9060015,0,72904731,6124,1647,2078,0,0,0
11-Dec-19,LRJK117,LRJK117MG,62877,720,15688,720,4092,39845,521353,88458,15460336,0,859,1291,287126,0,0
11-Dec-19,LRJK117,LRJK117MK,10066,720,20655,720,6094,3314,7330603,75092,35166612,21764,1025,1150,5607,0,0
11-Dec-19,LRJK119,LRJK119K,359199,720,55016,720,14567,104005,9101785,2343960,75066849,1882281,1769,3242,657714,0,0
11-Dec-19,LRJK119,LRJK119KA,0,720,56734,720,31044,0,7116389,0,61924511,305685,2199,3715,0,0,0
11-Dec-19,LRJK119,LRJK119KE,416355,720,23182,720,8026,228399,647913,2521955,15257309,0,1433,2010,1019076,0,0
11-Dec-19,LRJK119,LRJK119L,193628,720,98264,720,30280,51172,8432149,1308799,87665167,1024289,3658,5776,895056,0,0
11-Dec-19,LRJK119,LRJK119LB,0,720,46944,720,22687,0,5683370,0,51088486,301139,2311,3303,0,0,0
11-Dec-19,LRJK119,LRJK119LF,367548,720,16196,720,5394,242714,536884,1515599,15034623,0,1349,1806,1391583,0,0
11-Dec-19,LRJK119,LRJK119M,697162,720,44453,720,14013,203948,8337199,4853582,80293340,3427632,1545,3099,1591775,0,0
11-Dec-19,LRJK119,LRJK119MC,0,720,33038,720,15870,0,4683514,0,50902740,80399,1050,2347,0,0,0
11-Dec-19,LRJK119,LRJK119MG,904710,720,27900,720,8546,684704,785020,4276285,20834018,0,1124,1837,4829340,0,0
11-Dec-19,LRJK120,LRJK120K,17264,720,73678,720,13092,10127,13739252,75147,101163989,622906,3775,3736,40460,0,0
11-Dec-19,LRJK120,LRJK120KA,,,,,,,,,,,,,,,
11-Dec-19,LRJK120,LRJK120KE,283830,720,16632,720,3671,118071,841164,1055121,21192014,0,1241,1883,511243,0,0
11-Dec-19,LRJK120,LRJK120L,29472,720,20370,720,3028,7912,5889515,442875,37690150,355400,533,819,12239,0,0
11-Dec-19,LRJK120,LRJK120LB,,,,,,,,,,,,,,,
11-Dec-19,LRJK120,LRJK120LF,37921,720,4262,720,595,14197,73094,126529,5869937,0,193,345,50824,0,0
11-Dec-19,LRJK120,LRJK120M,329292,720,98065,720,31232,83782,12430381,3577654,105756008,284242,2484,4207,2122352,0,0
11-Dec-19,LRJK120,LRJK120MC,0,720,46829,720,25541,0,14770940,0,83388562,394890,1219,2062,0,0,0
11-Dec-19,LRJK120,LRJK120MG,291876,720,7320,720,3036,222630,321324,1000597,5934327,0,484,852,622423,0,0
11-Dec-19,LRJK121,LRJK121K,79855,720,36126,720,8902,30120,7031845,306099,68453244,13157,1382,1783,175051,0,0
11-Dec-19,LRJK121,LRJK121KA,0,720,37857,720,16408,0,7743717,0,66629815,68398,1118,1479,0,0,0
11-Dec-19,LRJK121,LRJK121KE,21266,720,7110,720,2849,14134,497161,66662,14487773,0,267,518,32884,0,0
11-Dec-19,LRJK121,LRJK121L,23023,720,34163,720,10452,9279,10371626,385816,80616431,232482,1025,1530,19559,0,0
11-Dec-19,LRJK121,LRJK121LB,,,,,,,,,,,,,,,
11-Dec-19,LRJK121,LRJK121LF,170394,720,13639,720,4625,114447,252874,495392,11400792,0,681,1076,380131,0,0
11-Dec-19,LRJK121,LRJK121M,84609,720,65857,720,17509,19522,7027987,1114191,77866681,192166,2037,2842,674861,0,0
11-Dec-19,LRJK121,LRJK121MC,,,,,,,,,,,,,,,
11-Dec-19,LRJK121,LRJK121MG,163342,720,22169,720,5685,76173,693195,610208,17938158,0,1455,1753,567822,0,0
11-Dec-19,LRJK122,LRJK122K,14971,720,52371,720,12375,9012,6314780,45327,75805838,221981,2093,2583,17420,0,0
11-Dec-19,LRJK122,LRJK122KA,,,,,,,,,,,,,,,
11-Dec-19,LRJK122,LRJK122KE,248946,720,11696,720,3440,187261,594492,1976912,17518943,0,457,773,349712,0,0
11-Dec-19,LRJK122,LRJK122KI,,,,,,,,,,,,,,,
11-Dec-19,LRJK122,LRJK122L,29592,720,17543,720,1997,19588,2796367,342232,28525796,9805,592,1041,29041,0,0
11-Dec-19,LRJK122,LRJK122LB,,,,,,,,,,,,,,,
11-Dec-19,LRJK122,LRJK122LF,1564,720,2842,720,831,634,161370,479,3430623,0,177,193,217,0,0
11-Dec-19,LRJK122,LRJK122LJ,316980,720,27127,720,15369,67288,9180718,2977508,57229133,321242,1006,1235,382708,0,0
11-Dec-19,LRJK122,LRJK122M,69463,720,18117,720,2605,51711,5838161,659927,47538591,417895,416,853,100811,0,0
11-Dec-19,LRJK122,LRJK122MC,0,720,18788,720,9219,0,5047711,0,30656801,275145,432,693,0,0,0
11-Dec-19,LRJK122,LRJK122MG,78217,720,7576,720,3312,50280,222139,613390,8680461,0,382,659,120988,0,0
11-Dec-19,LRJK122,LRJK122MK,58797,720,5982,720,2660,10924,1256818,798594,8156570,18068,283,440,26893,0,0
11-Dec-19,LRJK126,LRJK126K,180323,720,42229,720,9285,95915,6103692,1977823,56012446,0,3004,3267,911681,0,0
11-Dec-19,LRJK126,LRJK126KA,0,720,22911,720,11790,0,6793046,0,37126365,407670,1115,1138,0,0,0
11-Dec-19,LRJK126,LRJK126L,5125,720,2772,720,797,3483,407951,73580,5241060,0,54,123,4824,0,0
11-Dec-19,LRJK126,LRJK126LB,0,720,26838,720,6298,0,7351174,0,51024400,460686,1138,1235,0,0,0
11-Dec-19,LRJK126,LRJK126M,107566,720,29854,720,6774,45834,10373836,1267062,61997708,0,1349,1806,158168,0,0
11-Dec-19,LRJK126,LRJK126MC,0,720,47906,720,25222,0,15751329,0,69613167,286701,2642,2448,0,0,0
11-Dec-19,LRJK127,LRJK127K,34822,720,35449,720,5215,13139,9076415,152951,74609524,0,1070,1766,26540,0,0
11-Dec-19,LRJK127,LRJK127KA,0,720,39868,720,13264,0,10355370,0,74674108,8452,1070,1895,0,0,0
11-Dec-19,LRJK127,LRJK127KE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-Dec-19,LRJK127,LRJK127KI,,,,,,,,,,,,,,,
11-Dec-19,LRJK127,LRJK127L,7964,720,10812,720,1747,1968,4387263,34694,22513573,0,301,572,1048,0,0
11-Dec-19,LRJK127,LRJK127LB,0,720,24320,720,10729,0,5675499,0,42439976,43126,876,1528,0,0,0
11-Dec-19,LRJK127,LRJK127LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-Dec-19,LRJK127,LRJK127LJ,,,,,,,,,,,,,,,
11-Dec-19,LRJK127,LRJK127M,88304,720,23238,720,5497,37381,11123696,944296,63349958,0,974,1148,77871,0,0
11-Dec-19,LRJK127,LRJK127MC,0,720,26234,720,12460,0,10791066,0,72757693,137708,734,1195,0,0,0
11-Dec-19,LRJK127,LRJK127MG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-Dec-19,LRJK127,LRJK127MK,,,,,,,,,,,,,,,
11-Dec-19,LRJK128,LRJK128K,0,720,58329,720,4787,0,9460167,0,84196975,33361,2069,2490,0,0,0
11-Dec-19,LRJK128,LRJK128KA,,,,,,,,,,,,,,,
11-Dec-19,LRJK128,LRJK128KE,49380,720,13871,720,3297,15670,353531,76928,5704121,0,1583,1478,81128,0,0
11-Dec-19,LRJK128,LRJK128L,96961,720,63345,720,11112,36861,9033057,1106624,93254555,75190,1156,2160,620610,0,0
11-Dec-19,LRJK128,LRJK128LB,0,720,38435,720,9799,0,1642622,0,24897712,13134,690,2026,0,0,0
11-Dec-19,LRJK128,LRJK128LF,143162,720,4158,720,769,111280,403144,412486,11591949,0,257,426,299323,0,0
11-Dec-19,LRJK128,LRJK128M,7326,720,38200,720,4904,1734,8066568,17788,61820830,221201,1057,1732,2069,0,0
11-Dec-19,LRJK128,LRJK128MC,,,,,,,,,,,,,,,
11-Dec-19,LRJK128,LRJK128MG,64068,720,12112,720,1517,39838,266826,317837,10090608,0,1133,1425,122929,0,0
11-Dec-19,LRJK129,LRJK129K,221653,720,63800,720,16985,71203,19393930,1871416,119247020,2683237,2931,3400,458119,0,0
11-Dec-19,LRJK129,LRJK129KA,,,,,,,,,,,,,,,
11-Dec-19,LRJK129,LRJK129KE,632843,720,47332,720,18166,389570,1230366,3184278,23853941,0,2387,3679,3777377,0,0
11-Dec-19,LRJK129,LRJK129KI,,,,,,,,,,,,,,,
11-Dec-19,LRJK129,LRJK129L,291911,720,28826,720,9240,136961,6466326,2631997,58247614,4093176,897,1611,308169,0,0
11-Dec-19,LRJK129,LRJK129LB,0,720,22336,720,13876,0,8582288,0,47181865,160096,747,1183,0,0,0
11-Dec-19,LRJK129,LRJK129LF,1271847,720,24407,720,10200,842934,938089,9503386,24781532,0,770,1592,4632682,0,0
11-Dec-19,LRJK129,LRJK129LJ,0,720,3920,720,1548,0,1212099,0,8507210,521180,183,287,0,0,0
11-Dec-19,LRJK129,LRJK129M,339330,720,29120,720,10106,121418,5060985,834405,45246347,554612,1245,1913,437241,0,0
11-Dec-19,LRJK129,LRJK129MC,,,,,,,,,,,,,,,
11-Dec-19,LRJK129,LRJK129MG,212200,720,15242,720,4594,117335,308770,554909,11104704,0,780,1315,359165,0,0
11-Dec-19,LRJK129,LRJK129MK,,,,,,,,,,,,,,,
11-Dec-19,LRJK130,LRJK130K,0,720,140287,720,46322,0,11191268,0,108664636,0,3245,5219,0,0,0
11-Dec-19,LRJK130,LRJK130L,0,720,56538,720,24441,0,13133857,0,95951985,0,1539,2587,0,0,0
11-Dec-19,LRJK130,LRJK130M,0,720,79854,720,31640,0,11037168,0,94583626,0,2185,3676,0,0,0
11-Dec-19,LRJK131,LRJK131K,42876,720,66872,720,12074,10424,10398796,298077,92550045,2023814,2999,3639,93513,0,0
11-Dec-19,LRJK131,LRJK131KA,,,,,,,,,,,,,,,
11-Dec-19,LRJK131,LRJK131KE,462102,720,31140,720,5717,314130,1299482,2806770,24431714,0,1944,2368,1441085,0,0
11-Dec-19,LRJK131,LRJK131L,341843,720,74914,720,21243,61161,15311825,1412387,109259193,165847,2614,3351,317352,0,0
11-Dec-19,LRJK131,LRJK131LB,0,720,36056,720,17287,0,8448102,0,60060097,195676,1345,1764,0,0,0
11-Dec-19,LRJK131,LRJK131LF,240629,720,10765,720,4325,123084,640873,1223261,14061988,0,896,1037,407124,0,0
11-Dec-19,LRJK131,LRJK131M,106236,720,20889,720,5830,33148,6165307,809067,41587805,508819,1030,1406,34137,0,0
11-Dec-19,LRJK131,LRJK131MC,0,720,13751,720,8281,0,3568978,0,26074248,191227,407,697,0,0,0
11-Dec-19,LRJK131,LRJK131MG,82145,720,6183,720,2399,44903,268887,441280,7985282,0,443,761,54270,0,0
11-Dec-19,LRJK132,LRJK132K,33,720,13613,720,797,16,5237943,0,40128949,0,248,579,0,0,0
11-Dec-19,LRJK132,LRJK132KA,57,720,6862,720,2031,13,2169107,0,14159156,0,90,176,0,0,0
11-Dec-19,LRJK132,LRJK132KE,31,720,550,720,27,22,83391,0,1375892,0,20,41,0,0,0
11-Dec-19,LRJK132,LRJK132KI,2390,720,2212,720,397,1652,367418,2758,2190878,8181,92,126,405,0,0
11-Dec-19,LRJK132,LRJK132L,3957,720,15119,720,933,986,11137265,30030,40133974,325669,240,510,1089,0,0
11-Dec-19,LRJK132,LRJK132LB,,,,,,,,,,,,,,,
11-Dec-19,LRJK132,LRJK132LF,46982,720,557,720,208,22476,213450,486538,868575,0,15,45,17394,0,0
11-Dec-19,LRJK132,LRJK132LJ,0,720,1236,720,231,0,284541,0,3757733,1,66,102,0,0,0
11-Dec-19,LRJK132,LRJK132M,97,720,5390,720,379,18,2712055,61,9071186,0,68,226,0,0,0
11-Dec-19,LRJK132,LRJK132MC,0,720,6380,720,2827,0,2772997,0,16662772,1,121,255,0,0,0
11-Dec-19,LRJK132,LRJK132MG,27,720,343,720,88,0,22510,0,478819,0,11,42,0,0,0
11-Dec-19,LRJK132,LRJK132MK,2009,720,3148,720,954,681,545309,5995,3982661,0,140,193,148,0,0
11-Dec-19,LRJK138,LRJK138K,208582,720,64974,720,20970,74575,7350408,1601303,73577770,527131,1906,3566,942473,0,0
11-Dec-19,LRJK138,LRJK138KA,209563,720,38383,720,19907,41341,11246503,1673673,72565348,70835,1099,1952,149112,0,0
11-Dec-19,LRJK138,LRJK138KE,166234,720,1522,720,471,146738,53364,666413,1416161,0,161,290,395023,0,0
11-Dec-19,LRJK138,LRJK138KI,101395,720,15597,720,6813,17612,4336470,933949,32044548,883932,714,1003,61054,0,0
11-Dec-19,LRJK138,LRJK138L,66681,720,10746,720,3154,40054,2750608,900472,24023321,503744,452,666,73717,0,0
11-Dec-19,LRJK138,LRJK138LB,0,720,21667,720,12880,0,4000970,0,22359518,114593,759,1287,0,0,0
11-Dec-19,LRJK138,LRJK138LF,233394,720,3981,720,1839,150931,139924,941147,3599814,0,258,486,313527,0,0
11-Dec-19,LRJK138,LRJK138LJ,0,720,936,720,474,0,101652,0,2738550,927,43,70,0,0,0
11-Dec-19,LRJK138,LRJK138M,178976,720,25134,720,5319,32807,5852102,734952,45199726,2196590,821,1507,58475,0,0
11-Dec-19,LRJK138,LRJK138MC,0,720,48288,720,24852,0,8638710,0,59293565,956623,1402,2318,0,0,0
11-Dec-19,LRJK138,LRJK138MG,488638,720,24237,720,10877,265876,725293,3177161,19195892,0,1341,1788,1421429,0,0
11-Dec-19,LRJK138,LRJK138MK,646580,720,19809,720,10171,312062,2445194,6737009,23425435,89523,975,1404,989069,0,0
11-Dec-19,LRJK138,LRJK138N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-Dec-19,LRJK139,LRJK139K,7527,720,9521,720,1248,1991,2638374,25142,10100007,142913,340,550,2122,0,0
11-Dec-19,LRJK139,LRJK139KA,0,720,36185,720,16605,0,17365800,0,52762140,163394,1213,1837,0,0,0
11-Dec-19,LRJK139,LRJK139KE,152673,720,4065,720,1090,102284,114092,343325,3642881,0,234,395,222551,0,0
11-Dec-19,LRJK139,LRJK139L,220304,720,77670,720,27123,40777,14491110,1596880,84580189,2134831,3249,3808,636343,0,0
11-Dec-19,LRJK139,LRJK139LB,0,720,67449,720,38424,0,17545937,0,84955376,104382,2526,3072,0,0,0
11-Dec-19,LRJK139,LRJK139LF,765061,720,34570,720,12807,419628,1233706,3847424,21731986,0,1838,2911,4127555,0,0
11-Dec-19,LRJK139,LRJK139M,5347,720,16725,720,5031,2730,8617824,5668,35888463,865201,626,947,1469,0,0
11-Dec-19,LRJK139,LRJK139MC,0,720,35440,720,20883,0,21191718,0,70044203,249635,1054,1557,0,0,0
11-Dec-19,LRJK139,LRJK139MG,528215,720,17235,720,6070,349109,974002,3227296,16068251,0,950,1657,1689963,0,0
11-Dec-19,LRJK139,LRJK139N,281584,720,56191,720,19132,82022,7318575,2143121,53224926,68315,1774,3209,1101358,0,0
11-Dec-19,LRJK142,LRJK142K,203420,720,54465,720,12891,27664,10861786,1277501,95897339,0,1936,2404,397593,0,0
11-Dec-19,LRJK142,LRJK142KA,,,,,,,,,,,,,,,
11-Dec-19,LRJK142,LRJK142KE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-Dec-19,LRJK142,LRJK142L,64238,720,73793,720,14433,19004,6442501,315384,70950789,0,2081,3263,402688,0,0
11-Dec-19,LRJK142,LRJK142LB,,,,,,,,,,,,,,,
11-Dec-19,LRJK142,LRJK142LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-Dec-19,LRJK142,LRJK142M,214486,720,41071,720,7516,150351,6081335,1384889,71125406,0,1305,2150,954399,0,0
11-Dec-19,LRJK142,LRJK142MC,0,720,66184,720,23430,0,13954488,0,72841925,318957,2717,3493,0,0,0
11-Dec-19,LRJK142,LRJK142MG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-Dec-19,LRJK143,LRJK143K,0,360,5006,360,1458,0,1421527,0,9270391,0,106,224,0,0,0
11-Dec-19,LRJK143,LRJK143KA,0,360,21640,360,12598,0,6013250,0,33921993,0,922,1133,0,0,0
11-Dec-19,LRJK143,LRJK143KE,0,360,3965,360,1270,0,224190,0,5770520,0,180,307,0,0,0
11-Dec-19,LRJK143,LRJK143L,0,360,11180,360,3338,0,2828011,0,14911704,0,257,522,0,0,0
11-Dec-19,LRJK143,LRJK143LB,0,360,13428,360,8243,0,3912454,0,28356358,0,312,663,0,0,0
11-Dec-19,LRJK143,LRJK143LF,0,360,5983,360,4217,0,343208,0,9486720,0,227,410,0,0,0
11-Dec-19,LRJK143,LRJK143M,0,360,9894,360,3046,0,3373965,0,14210444,0,313,448,0,0,0
11-Dec-19,LRJK143,LRJK143MC,0,360,12204,360,7624,0,5102525,0,17007790,0,400,542,0,0,0
11-Dec-19,LRJK143,LRJK143MG,0,360,5538,360,1737,0,221760,0,6831311,0,301,480,0,0,0
11-Dec-19,LRJK144,LRJK144K,227,720,4592,720,554,73,799364,2,11859275,0,98,181,0,0,0
11-Dec-19,LRJK144,LRJK144KA,0,720,57158,720,27502,0,13898250,0,85957360,273771,2029,2582,0,0,0
11-Dec-19,LRJK144,LRJK144L,37875,720,75042,720,14460,10852,8012801,211637,83021021,0,2897,4117,95854,0,0
11-Dec-19,LRJK144,LRJK144LB,0,720,30173,720,13940,0,9541356,0,59012055,1854,648,1326,0,0,0
11-Dec-19,LRJK144,LRJK144M,112644,720,40871,720,9199,47527,8398685,769556,69819433,0,2500,2299,188072,0,0
11-Dec-19,LRJK144,LRJK144MC,0,720,23183,720,12515,0,7576168,0,46433740,18751,735,1109,0,0,0
11-Dec-19,LRJK144,LRJK144N,29160,720,8967,720,1505,2345,3010684,338849,11635244,0,191,383,5957,0,0
11-Dec-19,LRJK145,LRJK145K,10791,720,11697,720,1011,2936,3065990,47605,25065129,120794,409,582,3425,0,0
11-Dec-19,LRJK145,LRJK145KA,0,720,31223,720,15378,0,5281630,0,53180159,44831,935,1412,0,0,0
11-Dec-19,LRJK145,LRJK145KE,44422,720,2860,720,1270,27412,87745,328817,3019562,0,130,303,36219,0,0
11-Dec-19,LRJK145,LRJK145L,78190,720,47147,720,13559,19863,9629356,256862,74794514,2223077,1861,2669,42852,0,0
11-Dec-19,LRJK145,LRJK145LB,0,720,51664,720,25421,0,9931658,0,73353859,34926,1335,2030,0,0,0
11-Dec-19,LRJK145,LRJK145LF,523717,720,19441,720,7003,417421,720183,2939099,19508853,0,927,1594,1247887,0,0
11-Dec-19,LRJK145,LRJK145M,47071,720,138872,720,40440,26907,12194528,140702,103525510,672017,4771,6098,168980,0,0
11-Dec-19,LRJK145,LRJK145MC,,,,,,,,,,,,,,,
11-Dec-19,LRJK145,LRJK145MG,548041,720,20268,720,7029,325484,851684,1914741,22717605,0,920,1868,2720948,0,0
11-Dec-19,LRJK146,LRJK146K,35,720,13484,720,2059,14,5146484,1,26519249,88,349,567,0,0,0
11-Dec-19,LRJK146,LRJK146KA,,,,,,,,,,,,,,,
11-Dec-19,LRJK146,LRJK146KE,54263,720,12055,720,1902,35734,147867,164182,9936677,0,680,1126,118543,0,0
11-Dec-19,LRJK146,LRJK146L,153225,720,65043,720,15103,38931,6607064,1099777,84219960,71862,2799,3545,647344,0,0
11-Dec-19,LRJK146,LRJK146LB,0,720,17486,720,6545,0,5304801,0,22376705,290566,610,1154,0,0,0
11-Dec-19,LRJK146,LRJK146LF,20871,720,9101,720,1972,12856,263455,40294,9437155,0,807,957,26731,0,0
11-Dec-19,LRJK146,LRJK146M,6297,720,27257,720,4382,2707,6608235,15071,53837094,237567,1075,1510,3575,0,0
11-Dec-19,LRJK146,LRJK146MC,,,,,,,,,,,,,,,
11-Dec-19,LRJK146,LRJK146MG,585174,720,19328,720,5182,368332,424532,1083400,15050578,0,928,1424,1779464,0,0
11-Dec-19,LRJK146,LRJK146N,245804,720,26007,720,8156,103645,7989544,2193182,46655381,216904,520,1033,212452,0,0
11-Dec-19,LRJK149,LRJK149K,0,720,17572,720,3302,0,3295546,0,38654929,0,401,634,0,0,0
11-Dec-19,LRJK149,LRJK149L,0,720,8609,720,1490,0,4638408,0,17124327,0,145,307,0,0,0
11-Dec-19,LRJK149,LRJK149M,0,720,73081,720,15446,0,8050353,0,80956245,0,2154,2786,0,0,0
